time,altitude,grade_smooth,velocity_smooth,heartrate,distance
26797,646.8,0.0,2.946,132,55260.2
26798,646.8,0.0,2.876,132,55262.8
26799,646.8,-1.8,2.937,131,55265.8
26800,646.8,-1.8,2.846,131,55268.4
26801,646.6,-3.6,2.814,131,55271.2
26802,646.6,-3.6,2.754,131,55274.0
26803,646.4,-3.4,2.814,131,55276.9
26804,646.4,-3.2,2.759,130,55279.6
26805,646.2,-3.2,2.936,130,55283.1
26806,646.2,-3.3,3.04,130,55286.4
26807,646.0,-1.7,3.055,130,55289.3
26808,646.0,-3.4,2.986,130,55291.8
26809,646.0,-1.6,3.123,130,55295.2
26810,645.8,-3.4,2.982,130,55298.0
26811,645.8,-3.3,3.01,130,55301.4
26812,645.6,-1.7,2.894,129,55303.7
26813,645.6,-3.6,3.064,129,55307.1
26814,645.6,-1.8,2.902,129,55309.7
26815,645.4,-3.7,2.876,129,55312.4
26816,645.4,-3.4,2.712,129,55315.0
26817,645.2,-3.3,2.86,129,55318.0
26818,645.2,-3.2,2.886,129,55321.6
26819,645.0,-1.6,2.96,129,55324.5
26820,645.0,-3.5,3.004,129,55327.4
26821,645.0,-1.7,3.08,129,55330.4
26822,644.8,-3.5,3.023,129,55333.1
26823,644.8,-3.4,2.936,129,55336.2
26824,644.6,-5.0,2.894,129,55338.9
26825,644.6,-4.8,2.922,129,55342.0
26826,644.2,-4.9,2.93,129,55345.0
26827,644.2,-4.9,3.098,129,55348.6
26828,644.0,-4.9,2.998,129,55351.2
26829,644.0,-5.3,3.04,129,55354.1
26830,643.6,-3.5,3.04,129,55357.2
26831,643.6,-5.3,2.98,129,55359.9
26832,643.6,-3.4,2.79,129,55362.6
26833,643.4,-5.2,2.862,129,55365.5
26834,643.2,-7.0,2.942,129,55368.9
26835,643.0,-5.3,2.85,129,55371.5
26836,642.8,-3.5,2.83,129,55374.1
26837,642.8,-3.4,2.87,128,55376.9
26838,642.8,-1.6,2.93,128,55380.2
26839,642.6,-1.6,2.844,128,55383.1
26840,642.6,-3.2,2.988,129,55386.4
26841,642.6,-3.3,3.145,129,55389.8
26842,642.4,-5.1,3.127,129,55392.6
26843,642.2,-6.9,3.014,129,55395.3
26844,642.0,-5.0,3.019,129,55398.2
26845,641.8,-3.3,2.996,129,55401.4
26846,641.8,-1.7,2.96,129,55404.6
26847,641.8,-1.8,2.93,129,55407.2
26848,641.8,-3.8,2.932,129,55409.9
26849,641.6,-3.7,2.872,129,55412.5
26850,641.4,-5.3,2.77,129,55415.2
26851,641.4,-3.4,2.672,129,55418.0
26852,641.2,-1.6,2.782,129,55421.1
26853,641.2,-3.3,2.904,129,55424.4
26854,641.2,-1.7,2.998,130,55427.5
26855,641.0,-3.4,2.984,130,55430.2
26856,641.0,-6.8,3.036,130,55433.1
26857,640.8,-4.9,3.038,130,55436.3
26858,640.4,-6.1,2.964,130,55439.3
26859,640.4,-4.6,2.98,130,55442.4
26860,640.2,-3.0,3.208,130,55446.2
26861,640.2,-3.0,3.258,130,55449.4
26862,640.0,-3.2,3.263,130,55452.6
26863,640.0,-5.0,3.305,130,55455.8
26864,639.8,-3.6,3.281,130,55458.8
26865,639.6,-5.8,3.032,130,55461.4
26866,639.6,-3.9,2.88,130,55463.8
26867,639.4,-2.0,2.688,129,55466.1
26868,639.4,-3.8,2.648,129,55469.0
26869,639.4,-1.9,2.546,130,55471.6
26870,639.2,-1.9,2.588,130,55474.3
26871,639.2,-1.8,2.537,130,55476.5
26872,639.2,0.0,2.732,130,55479.7
26873,639.2,0.0,2.678,130,55482.4
26874,639.2,0.0,2.709,130,55485.1
26875,639.2,0.0,2.632,130,55487.5
26876,639.2,0.0,2.732,130,55490.2
26877,639.2,1.9,2.513,130,55492.3
26878,639.2,1.9,2.613,130,55495.5
26879,639.4,1.9,2.622,130,55498.2
26880,639.4,1.6,2.704,130,55501.0
26881,639.4,0.0,2.513,130,55502.7
26882,639.4,0.0,2.632,130,55505.5
26883,639.4,0.0,2.537,130,55508.2
26884,639.4,1.8,2.434,130,55510.4
26885,639.4,1.8,2.442,130,55513.2
26886,639.6,1.7,2.714,129,55516.3
26887,639.6,1.7,2.705,129,55519.0
26888,639.6,0.0,2.8,129,55522.2
26889,639.6,0.0,2.927,129,55525.0
26890,639.6,1.7,2.918,129,55527.8
26891,639.6,1.7,2.884,129,55530.7
26892,639.8,1.6,3.0,130,55534.0
26893,639.8,1.6,2.936,130,55536.9
26894,639.8,0.0,2.998,130,55540.0
26895,639.8,0.0,3.076,130,55543.2
26896,639.8,-1.5,3.19,130,55546.7
26897,639.8,-1.4,3.1,130,55549.5
26898,639.6,-1.4,3.264,130,55553.2
26899,639.6,-1.5,3.392,130,55557.0
26900,639.6,0.0,3.476,130,55560.5
26901,639.6,0.0,3.266,131,55563.0
26902,639.6,0.0,3.291,131,55565.9
26903,639.6,0.0,3.095,131,55568.6
26904,639.6,0.0,2.992,131,55571.9
26905,639.6,0.0,2.84,131,55574.7
26906,639.6,1.7,2.894,131,55577.5
26907,639.6,1.7,2.968,131,55580.8
26908,639.8,1.7,3.03,131,55583.8
26909,639.8,1.8,2.968,131,55586.8
26910,639.8,0.0,2.948,132,55589.5
26911,639.8,-1.6,2.91,132,55592.0
26912,639.8,-1.7,2.686,132,55594.2
26913,639.6,-1.6,2.584,132,55596.7
26914,639.6,-1.9,2.455,132,55599.0
26915,639.6,0.0,2.388,132,55601.4
26916,639.6,0.0,2.52,132,55604.6
26917,639.6,0.0,2.7,132,55607.7
26918,639.6,0.0,2.745,132,55610.4
26919,639.6,4.8,2.734,132,55612.7
26920,639.6,4.6,2.795,132,55615.4
26921,639.8,5.6,2.602,132,55617.6
26922,640.2,7.7,2.522,132,55620.3
26923,640.2,9.9,2.598,132,55623.4
26924,640.4,5.8,2.623,132,55625.8
26925,640.8,7.8,2.466,132,55627.7
26926,640.8,5.4,2.598,132,55630.6
26927,641.0,5.1,2.674,132,55633.7
26928,641.0,7.3,2.69,132,55636.9
26929,641.4,8.0,2.728,132,55639.5
26930,641.6,6.5,2.786,132,55641.7
26931,641.8,4.8,2.624,132,55643.8
26932,641.8,3.9,2.536,132,55646.4
26933,641.8,1.9,2.477,132,55649.3
26934,642.0,1.9,2.486,132,55651.9
26935,642.0,1.9,2.548,132,55654.4
26936,642.0,0.0,2.684,132,55657.2
26937,642.0,0.0,2.698,133,55659.9
26938,642.0,-1.9,2.684,133,55662.7
26939,642.0,-1.9,2.595,133,55664.9
26940,641.8,-4.0,2.636,133,55667.6
26941,641.8,-3.8,2.636,133,55670.4
26942,641.6,-3.8,2.566,133,55672.7
26943,641.6,-7.6,2.538,133,55675.4
26944,641.4,-7.3,2.66,133,55678.2
26945,641.0,-9.2,2.664,133,55680.9
26946,640.8,-9.3,2.652,133,55683.6
26947,640.6,-5.7,2.709,132,55686.2
26948,640.4,-5.4,2.722,132,55689.0
26949,640.4,-3.5,2.663,132,55691.5
26950,640.2,-3.4,2.752,132,55694.7
26951,640.2,-3.2,2.808,131,55697.6
26952,640.0,-3.3,2.874,131,55700.6
26953,640.0,-5.2,2.98,131,55703.9
26954,639.8,-5.1,3.037,131,55706.7
26955,639.6,-5.4,2.916,131,55709.2
26956,639.4,-5.3,2.923,131,55712.3
26957,639.4,-3.6,2.876,131,55715.0
26958,639.2,-1.8,2.809,131,55717.9
26959,639.2,-3.5,2.758,131,55720.5
26960,639.2,-3.5,2.841,131,55723.4
26961,639.0,-3.4,2.832,130,55726.4
26962,638.8,-6.8,2.864,130,55729.3
26963,638.8,-5.1,2.886,130,55732.4
26964,638.4,-3.4,2.94,130,55735.2
26965,638.4,-3.5,2.934,130,55738.1
26966,638.4,-1.8,2.898,130,55740.9
26967,638.4,-1.9,2.888,130,55743.8
26968,638.2,-3.7,2.845,130,55746.6
26969,638.2,-3.6,2.748,130,55748.9
26970,638.0,-3.4,2.73,130,55751.8
26971,638.0,-3.3,2.766,130,55754.7
26972,637.8,-3.2,2.894,129,55758.2
26973,637.8,-4.7,2.884,129,55761.0
26974,637.6,-5.1,3.05,129,55764.1
26975,637.4,-5.1,3.132,129,55767.4
26976,637.2,-3.6,3.066,129,55770.1
26977,637.2,-3.7,2.888,129,55772.7
26978,637.2,-1.9,2.858,129,55775.3
26979,637.0,-3.5,2.805,129,55778.2
26980,637.0,-3.6,2.677,129,55780.8
26981,636.8,-1.9,2.788,129,55784.0
26982,636.8,-3.7,2.766,129,55786.5
26983,636.8,-1.9,2.652,128,55788.6
26984,636.6,-3.6,2.686,128,55791.6
26985,636.6,-3.4,2.798,128,55794.8
26986,636.4,-3.3,2.727,128,55797.6
26987,636.4,-5.3,2.748,128,55800.2
26988,636.2,-3.6,3.038,127,55803.7
26989,636.0,-3.8,2.895,127,55806.1
26990,636.0,-3.8,2.798,127,55808.8
26991,636.0,-1.8,2.648,127,55810.9
26992,635.8,-3.5,2.794,127,55814.2
26993,635.8,-5.2,2.652,127,55817.0
26994,635.6,-3.7,2.806,127,55820.1
26995,635.4,-5.2,2.742,127,55822.5
26996,635.4,-3.6,2.852,126,55825.1
26997,635.2,-3.4,2.85,126,55828.4
26998,635.2,-5.0,2.828,126,55831.1
26999,635.0,-3.5,2.806,126,55834.1
27000,634.8,-3.5,2.912,126,55837.1
27001,634.8,-1.8,2.977,126,55840.0
27002,634.8,-1.8,2.854,126,55842.7
27003,634.8,-2.0,2.832,125,55845.3
27004,634.6,-3.8,2.758,125,55847.9
27005,634.6,-3.8,2.642,126,55850.3
27006,634.4,-3.6,2.62,126,55853.1
27007,634.4,-3.3,2.634,126,55855.9
27008,634.2,-1.6,2.748,126,55859.0
27009,634.2,-3.1,2.922,126,55862.5
27010,634.2,-3.1,3.112,126,55865.8
27011,634.0,-5.0,3.113,127,55868.7
27012,633.8,-5.3,3.212,127,55871.9
27013,633.6,-3.6,3.114,127,55874.6
27014,633.6,-3.7,2.92,127,55877.1
27015,633.6,-1.8,2.824,127,55879.9
27016,633.4,-3.4,2.809,127,55882.7
27017,633.4,-3.4,2.732,127,55885.6
27018,633.2,-3.2,2.89,127,55889.1
27019,633.2,-3.2,2.914,128,55891.7
27020,633.0,-3.3,3.048,128,55895.2
27021,633.0,-4.9,3.063,128,55898.1
27022,632.8,-5.0,3.084,128,55901.0
27023,632.6,-5.0,2.977,127,55903.9
27024,632.4,-4.9,3.104,127,55907.2
27025,632.4,-3.4,2.991,127,55910.1
27026,632.2,-3.6,3.04,127,55913.3
27027,632.2,-3.6,2.968,127,55915.9
27028,632.0,-1.8,2.89,127,55918.4
27029,632.0,-3.6,2.818,127,55921.3
27030,632.0,-3.4,2.83,127,55924.3
27031,631.8,-3.5,2.764,127,55927.1
27032,631.6,-3.5,2.86,127,55930.2
27033,631.6,-3.4,2.886,127,55932.8
27034,631.6,-3.4,2.908,127,55935.9
27035,631.4,-3.4,2.912,127,55938.9
27036,631.2,-3.3,2.99,126,55942.0
27037,631.2,-3.3,2.913,126,55944.7
27038,631.2,-3.3,3.054,126,55948.1
27039,631.0,-3.3,3.016,126,55950.9
27040,630.8,-5.1,3.068,125,55954.2
27041,630.8,-3.4,2.972,125,55956.9
27042,630.6,-3.4,3.009,125,55959.8
27043,630.6,-3.4,2.932,125,55962.8
27044,630.4,-1.6,2.98,125,55965.8
27045,630.4,-3.3,2.878,125,55968.6
27046,630.4,-3.3,3.009,125,55971.9
27047,630.2,-5.1,3.032,125,55974.9
27048,630.0,-5.3,3.016,125,55977.8
27049,629.8,-5.2,2.888,125,55980.3
27050,629.8,-3.4,2.942,125,55983.3
27051,629.6,-3.2,2.895,125,55986.4
27052,629.6,-4.8,2.964,125,55989.8
27053,629.4,-3.1,3.023,125,55992.9
27054,629.2,-5.0,3.094,125,55995.8
27055,629.2,-5.2,3.174,125,55999.2
27056,629.0,-3.3,3.07,125,56001.8
27057,628.8,-5.1,2.954,125,56004.5
27058,628.8,-4.7,2.966,125,56007.8
27059,628.6,-4.7,3.02,125,56010.9
27060,628.4,-4.6,3.052,125,56014.4
27061,628.2,-5.0,3.134,125,56017.4
27062,628.2,-3.6,3.241,125,56020.7
27063,628.0,-1.8,3.03,125,56022.9
27064,628.0,-1.9,2.944,125,56025.6
27065,628.0,-1.8,2.794,125,56028.4
27066,628.0,-3.6,2.758,125,56031.2
27067,627.8,-3.5,2.62,125,56033.8
27068,627.6,-5.1,2.736,125,56036.6
27069,627.6,-4.9,2.832,125,56039.7
27070,627.4,-4.8,2.916,125,56043.0
27071,627.2,-4.9,2.978,125,56046.1
27072,627.0,-5.1,3.034,125,56049.0
27073,627.0,-3.4,3.094,126,56052.1
27074,626.8,-5.2,3.024,126,56054.9
27075,626.8,-7.1,2.994,126,56057.9
27076,626.4,-7.0,2.909,126,56060.6
27077,626.2,-7.0,2.855,126,56063.3
27078,626.0,-5.1,2.828,126,56066.2
27079,626.0,-3.4,2.89,126,56069.3
27080,625.8,-3.4,2.908,126,56072.5
27081,625.8,-3.3,2.88,126,56075.1
27082,625.6,-3.4,2.963,127,56078.1
27083,625.6,-5.1,3.04,127,56081.4
27084,625.4,-5.3,3.01,127,56084.4
27085,625.2,-5.7,2.868,127,56086.8
27086,625.0,-3.9,2.864,127,56089.4
27087,625.0,-3.6,2.784,127,56092.0
27088,625.0,-1.7,2.666,127,56094.7
27089,624.8,-1.6,2.74,127,56098.1
27090,624.8,-3.2,2.806,126,56100.9
27091,624.8,-3.2,2.964,126,56104.2
27092,624.6,-3.1,3.058,126,56107.3
27093,624.4,-3.0,3.168,126,56110.6
27094,624.4,-3.1,3.132,126,56113.7
27095,624.4,-1.7,3.313,126,56117.4
27096,624.2,-3.4,3.186,126,56120.1
27097,624.2,-3.6,3.073,126,56122.7
27098,624.0,-3.8,2.98,126,56125.5
27099,624.0,-3.8,2.954,126,56128.5
27100,623.8,-3.7,2.668,126,56130.8
27101,623.8,-5.6,2.636,126,56133.3
27102,623.6,-3.6,2.731,126,56136.3
27103,623.4,-5.2,2.724,126,56139.1
27104,623.4,-3.4,2.702,125,56142.0
27105,623.2,-3.6,2.836,125,56144.9
27106,623.2,-3.5,2.952,125,56148.1
27107,623.0,-3.6,2.78,125,56150.2
27108,623.0,-3.4,2.848,125,56153.3
27109,622.8,-1.5,2.788,125,56155.9
27110,622.8,-3.2,2.973,125,56159.8
27111,622.8,-1.5,3.054,126,56163.3
27112,622.6,-3.1,3.154,126,56166.0
27113,622.6,-3.2,3.132,126,56169.0
27114,622.4,-3.0,3.348,126,56172.7
27115,622.4,-4.4,3.228,126,56175.9
27116,622.2,-3.1,3.173,126,56179.2
27117,622.0,-5.0,3.326,126,56182.6
27118,622.0,-6.0,3.288,126,56185.4
27119,621.8,-6.0,3.08,125,56188.1
27120,621.8,-5.7,2.638,125,56189.1
27121,621.6,-5.1,1.99,125,56189.1
27122,621.6,-3.4,1.302,125,56189.1
27123,621.6,-3.5,0.74,124,56189.1
27124,621.6,-1.7,0.322,124,56189.7
27125,621.6,-1.9,0.128,124,56189.8
27126,621.6,0.0,0.268,123,56190.5
27127,621.6,-1.6,0.588,123,56192.1
27128,621.6,-1.7,1.064,123,56194.5
27129,621.6,-3.2,1.448,123,56196.9
27130,621.6,-3.9,1.955,122,56199.6
27131,621.4,-3.7,2.278,122,56201.9
27132,621.2,-5.2,2.514,121,56204.6
27133,621.2,-4.9,2.66,120,56207.8
27134,621.0,-4.9,2.838,119,56211.1
27135,620.8,-5.0,2.904,118,56214.1
27136,620.6,-3.7,3.023,119,56217.0
27137,620.6,-3.6,3.038,119,56219.8
27140,620.2,-2.7,3.723,120,56232.7
27141,620.0,-3.7,3.818,120,56236.1
27142,620.0,-3.6,3.906,120,56239.4
27143,619.8,-1.9,3.589,121,56241.4
27144,619.8,-3.2,3.417,121,56243.8
27145,619.8,-1.9,2.822,121,56246.8
27146,619.6,-3.5,2.65,121,56249.3
27147,619.6,-5.3,2.522,121,56252.0
27148,619.4,-4.8,2.752,121,56255.1
27149,619.2,-4.7,2.873,121,56258.1
27150,619.0,-3.1,3.0,121,56261.8
27151,619.0,-3.1,3.088,122,56264.8
27152,619.0,-1.6,3.184,122,56267.9
27153,618.8,-3.3,3.172,122,56271.0
27154,618.8,-4.9,3.196,122,56274.1
27155,618.6,-3.2,3.03,123,56276.9
27156,618.4,-3.2,3.072,123,56280.1
27157,618.4,-1.6,3.095,123,56283.4
27158,618.4,-1.6,3.159,123,56286.8
27159,618.4,-1.6,3.106,123,56289.6
27160,618.2,-3.3,3.128,123,56292.6
27161,618.2,-5.0,3.148,123,56295.9
27162,618.0,-5.1,3.09,123,56298.8
27163,617.8,-5.5,2.98,123,56301.7
27164,617.6,-3.6,2.928,123,56304.3
27165,617.6,-3.5,2.848,123,56306.8
27166,617.6,-1.8,2.836,123,56310.1
27167,617.4,-2.0,2.886,124,56313.3
27168,617.4,-3.9,2.746,124,56315.4
27169,617.4,-2.5,2.555,124,56317.1
27170,617.2,-4.9,2.398,124,56318.8
27171,617.2,-4.9,2.04,124,56320.3
27172,617.2,-4.9,1.61,124,56321.3
27173,617.0,-4.8,1.204,124,56321.4
27174,617.0,-4.8,0.874,123,56321.4
27175,617.0,-4.8,0.522,124,56321.4
27176,617.0,-7.2,0.236,124,56321.4
27177,617.0,-6.8,0.026,123,56321.4
27178,617.0,-6.6,0.012,123,56321.5
27179,617.0,-5.8,0.034,123,56321.6
27180,617.0,-5.7,0.034,123,56321.6
27181,617.0,-6.3,0.034,122,56321.6
27182,617.0,-6.3,0.034,121,56321.6
27183,617.0,-5.6,0.023,121,56321.6
27184,617.0,-4.5,0.0,120,56321.6
27185,616.8,0.0,0.0,120,56321.6
27186,616.8,2.1,0.0,119,56321.6
27187,616.8,2.1,0.018,118,56321.7
27188,616.8,2.1,0.095,118,56322.1
27189,616.8,4.1,0.108,116,56322.1
27190,616.8,4.0,0.141,115,56322.3
27191,616.8,4.5,0.391,113,56323.6
27192,616.8,4.4,0.59,112,56324.6
27193,616.8,4.4,0.777,110,56326.0
27194,616.8,4.3,0.888,108,56326.6
27195,616.8,4.2,0.854,107,56326.6
27196,616.8,4.2,0.604,107,56326.6
27197,616.8,4.2,0.464,106,56327.0
27198,616.8,4.1,0.355,106,56327.7
27199,616.8,4.1,0.232,106,56327.7
27200,617.0,4.0,0.232,106,56327.7
27201,617.2,4.0,0.256,106,56327.9
27202,617.2,4.0,0.205,105,56328.0
27203,617.4,4.0,0.082,105,56328.1
27204,617.4,5.9,0.082,105,56328.1
27205,617.4,5.9,0.082,103,56328.1
27206,617.4,5.9,0.058,103,56328.1
27207,617.4,5.9,0.032,101,56328.1
27208,617.4,6.0,0.056,101,56328.4
27209,617.6,6.0,0.064,102,56328.5
27210,617.6,6.0,0.146,103,56328.9
27211,617.6,8.0,0.21,104,56329.2
27212,617.6,8.1,0.21,104,56329.2
27213,617.6,8.1,0.17,105,56329.3
27214,617.6,7.7,0.163,105,56329.3
27215,617.6,8.0,0.08,105,56329.3
27216,617.6,10.0,0.016,105,56329.3
27217,617.6,10.0,0.056,106,56329.5
27218,617.6,10.0,0.04,106,56329.5
27219,617.6,10.0,0.04,106,56329.5
27220,617.6,10.0,0.078,106,56329.7
27221,617.6,12.1,0.078,106,56329.7
27222,617.6,14.1,0.038,105,56329.7
27223,617.6,13.0,0.038,105,56329.7
27224,617.6,13.3,0.038,104,56329.7
27225,617.6,15.0,0.072,104,56330.0
27226,617.6,15.0,0.072,104,56330.0
27227,617.6,12.7,0.072,104,56330.0
27228,617.6,13.2,0.081,104,56330.1
27229,617.6,13.9,0.081,104,56330.1
27230,617.6,13.6,0.023,104,56330.1
27231,617.6,13.6,0.032,104,56330.2
27232,617.6,12.4,0.034,104,56330.2
27233,617.6,13.4,0.037,104,56330.3
27234,617.6,11.4,0.1,104,56330.6
27235,617.6,9.8,0.23,104,56331.3
27236,617.6,7.9,0.282,104,56331.6
27237,617.6,7.9,0.28,103,56331.6
27238,617.6,7.6,0.268,102,56331.6
27239,617.6,5.7,0.205,102,56331.6
27240,617.6,3.6,0.06,101,56331.6
27241,617.6,3.6,0.086,100,56332.0
27242,617.6,3.6,0.086,99,56332.0
27243,617.6,3.6,0.086,98,56332.0
27244,617.8,3.7,0.086,97,56332.0
27245,617.8,3.7,0.086,97,56332.0
27246,617.8,0.0,0.0,97,56332.0
27247,617.8,0.0,0.0,97,56332.0
27248,617.8,0.0,0.0,97,56332.0
27249,617.8,0.0,0.0,98,56332.0
27250,617.8,0.0,0.0,99,56332.0
27251,617.8,0.0,0.0,100,56332.0
27252,617.8,0.0,0.0,101,56332.0
27253,617.8,0.0,0.0,101,56332.0
27254,618.0,3.9,0.0,102,56332.0
27255,618.0,3.9,0.0,103,56332.0
27256,618.0,3.7,0.0,104,56332.0
27257,618.2,3.7,0.0,104,56332.0
27258,618.2,1.8,0.155,105,56332.8
27259,618.2,1.8,0.155,104,56332.8
27260,618.2,1.8,0.168,104,56332.9
27261,618.2,1.8,0.168,104,56332.9
27262,618.2,1.8,0.168,104,56332.9
27263,618.2,0.0,0.134,104,56333.5
27264,618.2,0.0,0.359,104,56334.6
27265,618.2,-2.0,0.478,105,56335.3
27266,618.2,-2.0,0.63,105,56336.0
27267,618.2,-2.0,0.794,105,56336.8
27268,618.2,-2.0,0.948,105,56338.2
27269,618.2,-1.9,0.88,105,56339.0
27270,618.0,-3.6,1.027,105,56340.4
27271,618.0,-3.7,1.166,104,56341.9
27272,618.0,-3.8,1.216,104,56342.9
27273,618.0,-5.4,1.063,105,56343.5
27274,618.0,-3.5,1.22,105,56345.1
27275,617.8,-4.0,1.177,106,56346.3
27276,617.8,-3.6,1.172,106,56347.7
27277,617.8,-3.6,1.186,106,56348.9
27278,617.6,-3.3,1.298,106,56350.0
27279,617.6,-3.8,1.368,106,56351.9
27280,617.6,-3.6,1.559,106,56354.1
27281,617.6,-1.6,1.673,106,56356.1
27282,617.4,-3.6,1.877,106,56358.2
27283,617.4,-3.2,1.992,106,56360.0
27284,617.4,-2.0,2.108,106,56362.5
27285,617.2,-1.9,2.196,106,56365.1
27286,617.2,-1.8,2.477,106,56368.5
27287,617.2,-1.8,2.498,106,56370.7
27288,617.2,-1.8,2.674,106,56373.4
27289,617.0,-3.3,2.688,106,56375.9
27290,617.0,-3.3,2.577,106,56377.9
27291,617.0,-3.5,2.254,106,56379.7
27292,616.8,-5.2,2.414,105,56382.8
27293,616.8,-5.1,2.398,105,56385.3
27294,616.6,-3.9,2.305,108,56387.4
27295,616.4,-3.7,2.316,108,56389.5
27296,616.4,-3.4,2.336,111,56391.4
27297,616.4,-1.6,2.074,112,56393.2
27298,616.4,-1.9,2.152,112,56396.1
27299,616.2,-3.4,2.34,112,56399.1
27300,616.2,-3.5,2.51,114,56402.1
27301,616.0,-3.8,2.708,115,56404.9
27302,616.0,-7.3,2.84,116,56407.4
27303,615.8,-5.3,2.714,116,56409.7
27304,615.4,-5.3,2.78,116,56413.1
27305,615.4,-3.5,2.836,116,56416.3
27306,615.4,-1.8,2.766,116,56418.8
27307,615.4,-1.9,2.768,116,56421.2
27308,615.2,-3.7,2.886,116,56424.1
27309,615.2,-5.3,2.722,117,56426.7
27310,615.0,-3.6,2.674,118,56429.6
27311,614.8,-5.2,2.746,118,56432.5
27312,614.8,-3.5,2.822,118,56435.3
27313,614.6,-1.8,2.805,118,56438.1
27314,614.6,-3.3,2.85,118,56440.9
27315,614.6,-1.7,2.834,118,56443.8
27316,614.4,-3.1,2.977,119,56447.4
27317,614.4,-3.1,2.978,119,56450.2
27318,614.2,-3.3,3.159,120,56453.9
27319,614.2,-3.5,3.14,120,56456.6
27320,614.0,-3.5,3.142,120,56459.5
27321,614.0,-5.6,2.845,120,56461.6
27322,613.8,-3.9,3.038,120,56465.4
27323,613.6,-5.9,2.666,120,56467.3
27324,613.6,-3.5,2.614,120,56469.7
27325,613.4,-1.6,2.466,120,56471.8
27326,613.4,-2.0,2.514,121,56474.2
27327,613.4,-1.8,2.282,121,56476.8
27328,613.4,-1.8,2.52,121,56479.9
27329,613.2,-1.8,2.63,121,56482.8
27330,613.2,-3.5,2.746,122,56485.6
27331,613.2,-1.8,2.694,122,56487.7
27332,613.0,-1.7,2.896,122,56491.3
27333,613.0,-3.1,2.805,121,56493.9
27334,613.0,-1.6,2.955,121,56497.6
27335,612.8,-3.1,3.032,121,56500.7
27336,612.8,-3.1,3.298,121,56504.1
27337,612.6,-5.0,3.096,121,56506.8
27338,612.6,-5.0,3.318,121,56510.5
27339,612.2,-3.4,3.038,121,56512.8
27340,612.2,-5.1,3.088,122,56516.2
27341,612.2,-1.6,2.896,122,56518.6
27342,612.0,-3.3,3.08,122,56522.2
27343,612.0,-3.1,2.938,123,56525.2
27344,611.8,-1.7,3.114,123,56528.4
27345,611.8,-3.4,3.062,123,56531.5
27346,611.8,-3.6,3.113,123,56534.2
27347,611.6,-5.2,2.968,123,56537.0
27348,611.4,-7.2,2.884,123,56539.6
27349,611.2,-7.0,2.924,123,56543.0
27350,611.0,-6.6,2.763,123,56545.3
27351,610.8,-7.1,2.854,123,56548.5
27352,610.6,-4.9,2.952,123,56551.8
27353,610.4,-5.2,2.945,123,56554.3
27354,610.4,-3.4,2.92,123,56557.6
27355,610.2,-3.4,2.932,123,56559.9
27356,610.2,-4.8,3.005,123,56563.5
27357,610.0,-3.1,2.854,124,56566.0
27358,609.8,-4.8,3.155,124,56570.1
27359,609.8,-3.2,3.087,124,56573.0
27360,609.6,-3.3,3.204,124,56576.0
27361,609.6,-4.9,3.018,124,56578.6
27362,609.4,-4.6,3.263,124,56582.4
27363,609.2,-5.7,3.06,124,56585.4
27364,609.0,-5.7,3.216,124,56589.1
27365,608.8,-4.3,3.33,125,56592.6
27366,608.6,-4.5,3.556,125,56596.4
27367,608.6,-3.2,3.391,125,56599.3
27368,608.4,-3.2,3.428,125,56602.5
27369,608.4,-4.7,3.2,125,56605.1
27370,608.2,-3.2,3.268,126,56608.9
27371,608.0,-4.7,3.148,126,56612.1
27372,608.0,-3.0,3.16,126,56615.1
27373,607.8,-3.1,3.086,126,56617.9
27374,607.8,-6.1,3.482,126,56622.5
27375,607.6,-5.9,3.213,127,56625.0
27376,607.2,-7.7,3.205,127,56628.1
27377,607.0,-7.4,3.288,128,56631.6
27378,606.8,-4.5,3.5,128,56635.4
27379,606.6,-4.4,3.198,128,56638.5
27380,606.6,-2.9,3.308,128,56641.6
27381,606.4,-2.9,3.409,128,56645.2
27382,606.4,-4.1,3.522,129,56649.2
27383,606.2,-4.3,3.398,129,56652.4
27384,606.0,-6.2,3.566,129,56656.3
27385,605.8,-6.4,3.532,129,56659.2
27386,605.6,-7.4,3.376,129,56662.1
27387,605.4,-5.8,3.166,128,56665.0
27388,605.2,-5.1,2.952,128,56667.2
27389,605.2,-5.0,2.632,128,56669.5
27390,605.0,-4.4,2.908,128,56673.8
27391,604.8,-5.8,2.982,128,56677.0
27392,604.6,-6.2,3.168,128,56680.8
27393,604.4,-5.0,3.234,128,56683.4
27394,604.2,-3.8,3.422,127,56686.6
27395,604.2,-3.7,3.046,127,56689.0
27396,604.2,-1.9,2.864,127,56691.3
27397,604.0,-3.3,2.677,127,56694.2
27398,604.0,-4.4,2.796,127,56697.4
27399,603.8,-2.6,2.892,127,56701.1
27400,603.6,-4.0,3.2,127,56705.0
27401,603.6,-3.9,3.632,127,56709.4
27402,603.4,-4.1,3.655,127,56712.5
27403,603.2,-4.4,3.82,127,56716.4
27404,603.0,-4.1,3.714,127,56719.6
27405,603.0,-4.1,3.596,127,56723.0
27406,602.8,-4.1,3.526,128,56727.1
27407,602.6,-5.3,3.738,128,56731.2
27408,602.4,-4.3,3.592,128,56734.4
27409,602.2,-4.7,3.69,128,56738.1
27410,602.2,-3.0,3.618,128,56741.1
27411,602.0,-3.0,3.388,128,56744.0
