time,altitude,grade_smooth,velocity_smooth,heartrate,distance
17905,223.0,-9.2,3.38,127,36841.3
17906,222.6,-11.3,3.338,127,36844.6
17907,222.2,-15.1,3.238,126,36847.4
17908,221.8,-11.3,3.188,126,36850.4
17909,221.2,-11.4,3.04,126,36853.2
17910,221.2,-10.8,3.122,126,36856.9
17911,220.8,-7.6,3.026,126,36859.7
17912,220.4,-8.9,3.18,126,36863.3
17913,220.2,-6.0,3.212,126,36866.4
17914,220.0,-4.7,3.422,126,36870.3
17915,220.0,-4.8,3.216,125,36873.0
17916,219.8,-8.3,3.274,125,36876.1
17917,219.6,-9.3,3.128,125,36879.0
17918,219.0,-11.8,3.19,126,36882.4
17919,218.8,-11.0,3.114,126,36885.9
17920,218.2,-9.7,3.332,126,36889.6
17921,218.0,-11.4,3.478,126,36893.5
17922,217.6,-10.3,3.574,126,36896.8
17923,217.2,-10.9,3.509,127,36899.9
17924,216.8,-11.0,3.478,127,36903.3
17925,216.6,-11.2,3.338,127,36906.3
17926,216.2,-10.0,3.212,127,36909.5
17927,215.8,-8.3,3.128,128,36912.5
17928,215.6,-6.6,3.068,128,36915.3
17929,215.6,-4.9,3.012,128,36918.3
17930,215.4,-4.9,3.048,128,36921.6
17931,215.2,-8.0,3.04,128,36924.7
17932,215.0,-8.0,3.012,128,36927.5
17933,214.6,-7.8,3.114,128,36930.9
17934,214.4,-9.0,3.154,128,36934.1
17935,214.2,-8.9,3.182,128,36937.5
17936,213.8,-8.6,3.242,128,36940.9
17937,213.4,-9.8,3.354,128,36944.3
17938,213.2,-8.2,3.45,127,36948.1
17939,212.8,-8.2,3.546,127,36951.8
17940,212.6,-10.1,3.618,127,36955.6
17941,212.2,-8.7,3.606,127,36959.0
17942,211.8,-9.0,3.542,127,36962.0
17943,211.6,-9.1,3.498,127,36965.6
17944,211.4,-8.9,3.4,127,36968.8
17945,211.0,-11.5,3.327,127,36972.2
17946,210.6,-11.3,3.312,127,36975.5
17947,210.0,-9.5,3.508,127,36979.6
17948,209.8,-9.4,3.478,128,36983.0
17949,209.6,-8.4,3.61,128,36986.9
17950,209.2,-7.1,3.654,128,36990.5
17951,208.8,-8.9,3.668,128,36993.9
17952,208.8,-9.3,3.496,128,36997.0
17953,208.4,-6.2,3.47,128,37000.3
17954,208.0,-12.2,3.302,128,37003.4
17955,208.0,-10.9,3.27,128,37006.8
17956,207.2,-9.2,3.254,128,37010.1
17957,207.0,-12.3,3.234,128,37013.2
17958,206.8,-7.7,3.23,128,37016.5
17959,206.4,-7.3,3.292,128,37019.9
17960,206.2,-8.8,3.252,128,37023.1
17961,206.0,-9.0,3.345,128,37026.9
17962,205.6,-12.1,3.37,127,37030.1
17963,205.2,-14.4,3.334,127,37033.1
17964,204.6,-11.3,3.294,127,37036.3
17965,204.2,-9.6,3.244,127,37039.3
17966,204.2,-8.1,3.109,127,37042.4
17967,204.0,-8.0,3.109,127,37045.6
17968,203.6,-11.0,3.091,127,37048.6
17969,203.2,-11.8,3.105,127,37051.9
17970,202.8,-11.4,3.159,127,37055.1
17971,202.4,-11.0,3.352,127,37059.2
17972,202.0,-9.9,3.412,127,37062.7
17973,201.6,-7.6,3.55,127,37066.4
17974,201.4,-5.0,3.491,127,37069.3
17975,201.4,-1.8,3.445,127,37072.3
17976,201.4,0.0,3.112,127,37074.7
17977,201.4,2.0,2.966,127,37077.5
17978,201.4,5.1,2.732,127,37080.0
17979,201.6,7.1,2.614,127,37082.4
17980,201.8,7.2,2.45,127,37084.6
17981,202.0,7.2,2.341,127,37086.4
17982,202.2,5.5,2.25,127,37088.7
17983,202.2,5.5,2.238,127,37091.2
17984,202.4,3.7,2.214,127,37093.4
17985,202.4,5.8,2.187,127,37095.5
17986,202.6,7.7,2.188,127,37097.4
17987,202.6,9.6,2.137,127,37099.4
17988,202.8,10.8,2.082,127,37101.6
17989,203.2,10.8,2.074,127,37103.8
17990,203.4,14.4,2.088,127,37105.9
17991,203.8,11.2,2.224,128,37108.5
17992,203.8,12.9,2.22,128,37110.5
17993,204.4,9.6,2.228,128,37112.8
17994,204.4,15.2,2.15,128,37114.6
17995,204.8,11.2,2.164,128,37116.8
17996,204.8,12.9,2.088,128,37118.9
17997,205.4,13.9,2.108,128,37121.1
17998,205.6,13.9,2.152,128,37123.5
17999,205.8,12.0,2.176,129,37125.4
18000,206.2,14.2,2.02,130,37126.9
18001,206.2,13.6,2.008,130,37129.0
18002,206.6,14.1,2.004,131,37131.1
18003,207.0,11.8,1.966,132,37133.3
18004,207.2,15.5,1.958,132,37135.2
18005,207.4,12.3,1.991,132,37136.8
18006,207.6,12.8,1.954,132,37138.7
18007,208.0,12.5,1.895,133,37140.6
18008,208.0,13.7,1.82,134,37142.4
18009,208.4,16.6,1.805,134,37144.3
18010,208.6,14.5,1.924,134,37146.4
18011,209.0,22.9,1.948,135,37148.5
18012,209.4,22.8,1.805,135,37149.6
18013,209.6,21.7,1.83,136,37151.6
18014,210.4,17.3,1.732,136,37152.9
18015,210.8,15.3,1.666,136,37154.8
18016,210.8,12.8,1.627,137,37156.6
18017,210.8,7.3,1.732,137,37158.2
18018,211.0,4.0,1.686,138,37160.0
18019,211.0,4.2,1.681,139,37161.3
18020,211.0,5.8,1.544,139,37162.5
18021,211.2,6.0,1.452,139,37163.9
18022,211.2,7.7,1.332,140,37164.9
18023,211.2,9.8,1.21,140,37166.1
18024,211.4,10.2,1.138,140,37167.0
18025,211.4,11.4,1.154,140,37168.3
18026,211.6,11.8,1.134,140,37169.5
18027,211.8,15.4,1.096,140,37170.4
18028,212.0,16.5,1.084,140,37171.5
18029,212.0,13.4,1.05,140,37172.3
18030,212.2,15.3,0.948,140,37173.0
18031,212.4,13.8,0.896,140,37174.0
18032,212.8,15.5,0.978,140,37175.3
18033,213.0,15.7,1.098,140,37177.0
18034,213.0,14.9,1.334,140,37178.9
18035,213.2,15.1,1.398,140,37180.0
18036,213.2,13.2,1.308,139,37180.6
18037,213.6,16.6,1.31,139,37181.8
18038,213.8,15.9,1.348,139,37183.7
18039,214.2,16.5,1.391,138,37185.9
18040,214.4,14.4,1.514,138,37187.6
18041,214.6,14.7,1.604,138,37188.6
18042,214.8,11.6,1.684,138,37190.2
18043,215.0,11.6,1.552,138,37191.5
18044,215.2,11.9,1.413,138,37193.0
18045,215.4,12.6,1.412,138,37194.6
18046,215.4,12.6,1.526,138,37196.2
18047,215.6,12.3,1.532,137,37197.9
18048,215.8,11.4,1.436,137,37198.7
18049,216.0,11.9,1.358,137,37199.8
18050,216.2,12.5,1.345,137,37201.4
18051,216.4,11.2,1.336,137,37202.9
18052,216.6,9.8,1.459,137,37205.2
18053,216.6,9.8,1.53,136,37206.3
18054,216.8,9.7,1.552,136,37207.5
18055,216.8,9.5,1.445,136,37208.6
18056,216.8,12.6,1.202,136,37208.9
18057,217.0,14.2,0.958,135,37210.0
18058,217.2,13.9,1.074,135,37211.7
18059,217.4,16.8,1.168,135,37213.4
18060,217.8,16.6,1.205,134,37214.6
18061,218.0,14.5,1.48,134,37216.3
18062,218.2,14.7,1.52,134,37217.6
18063,218.6,12.8,1.526,134,37219.3
18064,218.8,11.2,1.495,133,37220.8
18065,218.8,11.2,1.616,133,37222.7
18066,219.0,9.8,1.582,133,37224.2
18067,219.2,10.0,1.592,132,37225.5
18068,219.2,12.2,1.542,132,37227.0
18069,219.4,13.2,1.496,132,37228.3
18070,219.6,13.1,1.37,132,37229.5
18071,219.8,12.7,1.328,131,37230.8
18072,220.0,12.4,1.395,131,37232.5
18073,220.2,11.5,1.246,131,37233.3
18074,220.4,11.3,1.32,131,37234.9
18075,220.6,9.5,1.398,130,37236.5
18076,220.6,9.0,1.5,130,37238.3
18077,220.8,9.0,1.49,130,37240.0
18078,221.0,7.6,1.638,130,37241.4
18079,221.0,10.0,1.626,130,37243.0
18080,221.2,12.5,1.566,130,37244.4
18081,221.4,13.0,1.548,130,37246.1
18082,221.4,11.3,1.41,129,37247.0
18083,221.6,14.3,1.377,129,37248.3
18084,222.0,14.6,1.3,129,37249.5
18085,222.2,15.2,1.277,129,37250.7
18086,222.2,14.9,1.198,129,37252.1
18087,222.4,15.7,1.068,129,37252.4
18088,222.4,13.3,0.895,129,37252.8
18089,222.6,14.1,0.884,129,37254.0
18090,222.8,16.0,0.827,130,37254.9
18091,223.0,12.7,0.946,130,37256.8
18092,223.2,11.4,1.227,130,37258.5
18093,223.4,10.4,1.46,130,37260.1
18094,223.8,11.3,1.626,130,37262.1
18095,223.8,10.8,1.708,130,37263.4
18096,223.8,9.0,1.536,130,37264.5
18097,223.8,10.5,1.198,130,37264.5
18098,224.0,7.3,1.077,130,37265.5
18099,224.0,11.0,0.886,129,37266.5
18100,224.2,10.8,0.894,129,37267.9
18101,224.2,10.8,1.024,129,37269.6
18102,224.6,12.0,1.408,129,37271.5
18103,224.6,10.2,1.502,129,37273.0
18104,225.0,11.9,1.556,128,37274.3
18105,225.0,12.8,1.534,128,37275.6
18106,225.2,13.1,1.377,129,37276.5
18107,225.2,15.6,1.358,129,37278.3
18108,225.4,13.6,1.342,129,37279.7
18109,225.8,14.5,1.32,129,37280.9
18110,226.0,14.2,1.334,129,37282.2
18111,226.2,14.4,1.352,129,37283.3
18112,226.4,14.5,1.252,129,37284.6
18113,226.6,12.5,1.37,129,37286.6
18114,226.6,10.5,1.459,129,37288.2
18115,226.8,9.8,1.436,129,37289.4
18116,227.0,10.3,1.492,129,37290.7
18117,227.2,11.1,1.51,129,37292.1
18118,227.2,10.8,1.42,129,37293.7
18119,227.4,10.5,1.309,129,37294.7
18120,227.6,8.0,1.37,128,37296.3
18121,227.8,7.9,1.323,128,37297.3
18122,227.8,7.5,1.441,128,37299.3
18123,228.0,5.4,1.444,127,37300.9
18124,228.0,4.0,1.487,127,37302.2
18125,228.0,6.9,1.498,127,37303.7
18126,228.2,6.0,1.62,127,37305.4
18127,228.2,7.1,1.606,126,37307.4
18128,228.4,6.8,1.627,126,37309.0
18129,228.6,7.9,1.745,126,37310.9
18130,228.8,10.1,1.941,126,37313.4
18131,228.8,10.2,2.002,126,37315.4
18132,229.0,9.5,2.034,126,37317.5
18133,229.4,9.7,1.972,126,37318.9
18134,229.6,9.3,1.977,125,37320.8
18135,229.8,8.3,2.014,125,37323.5
18136,229.8,7.9,2.072,125,37325.8
18137,230.0,10.6,2.162,124,37328.3
18138,230.4,11.1,2.398,124,37330.9
18139,230.6,11.3,2.412,124,37332.8
18140,231.0,8.3,2.272,124,37334.9
18141,231.0,8.9,2.172,124,37336.7
18142,231.2,12.5,2.124,124,37339.0
18143,231.2,9.0,1.928,124,37340.5
18144,231.4,12.5,1.858,125,37342.1
18145,232.0,11.2,1.84,126,37344.1
18146,232.0,13.0,1.852,127,37345.9
18147,232.4,13.6,1.778,128,37347.9
18148,232.4,9.8,1.844,129,37349.7
18149,232.6,10.6,1.832,130,37351.3
18150,232.8,9.5,1.666,130,37352.4
18151,233.0,11.8,1.677,130,37354.3
18152,233.2,9.9,1.588,130,37355.8
18153,233.2,10.0,1.509,130,37357.3
18154,233.4,11.2,1.414,130,37358.4
18155,233.6,14.0,1.506,131,37359.9
18156,233.6,13.3,1.423,131,37361.4
18157,233.8,16.8,1.327,131,37362.4
18158,234.0,14.4,1.188,131,37363.2
18159,234.2,14.4,0.968,131,37363.2
18160,234.4,16.5,0.88,131,37364.3
18161,234.6,13.8,0.973,131,37366.3
18162,235.0,12.9,1.109,131,37368.0
18163,235.0,9.1,1.25,131,37369.4
18164,235.2,9.9,1.574,131,37371.1
18165,235.4,8.3,1.605,131,37372.4
18166,235.4,7.3,1.552,131,37374.1
18167,235.4,9.3,1.464,131,37375.3
18168,235.6,9.5,1.378,131,37376.3
18169,235.8,9.7,1.316,131,37377.6
18170,235.8,11.4,1.314,131,37378.9
18171,236.0,10.8,1.238,131,37380.2
18172,236.2,9.0,1.258,131,37381.6
18173,236.4,10.1,1.266,131,37382.7
18174,236.6,9.5,1.382,132,37384.6
18175,236.6,9.2,1.505,132,37386.4
18176,236.8,7.4,1.692,132,37388.7
18177,237.0,7.6,1.837,132,37390.8
18178,237.2,7.7,1.955,132,37392.4
18179,237.2,9.9,1.788,132,37393.5
18180,237.4,9.9,1.722,132,37395.1
18181,237.4,7.4,1.636,132,37396.9
18182,237.8,10.6,1.563,132,37398.6
18183,238.0,12.0,1.682,132,37400.9
18184,238.0,14.6,1.95,132,37403.3
18185,238.4,13.1,1.946,132,37404.8
18186,238.8,14.7,1.96,132,37406.7
18187,239.0,15.4,1.846,132,37407.8
18188,239.2,15.2,1.682,132,37409.3
18189,239.4,17.3,1.454,132,37410.5
18190,239.6,17.4,1.39,133,37411.7
18191,239.6,16.9,1.39,133,37413.6
18192,240.0,16.7,1.496,133,37415.3
18193,240.4,16.8,1.336,133,37415.9
18194,240.6,18.4,1.302,133,37417.0
18195,240.8,21.8,1.338,133,37418.4
18196,241.0,22.3,1.286,132,37420.1
18197,241.2,19.8,1.195,132,37421.3
18198,241.6,19.6,1.328,132,37422.6
18199,241.8,22.2,1.336,132,37423.7
18200,242.0,23.3,1.306,132,37425.0
18201,242.4,24.1,1.202,132,37426.1
18202,242.6,25.8,1.198,132,37427.3
18203,243.0,24.7,1.122,132,37428.2
18204,243.2,27.2,1.104,131,37429.2
18205,243.4,29.7,1.082,132,37430.4
18206,243.6,28.9,1.028,132,37431.2
18207,244.0,27.9,0.972,132,37432.1
18208,244.2,25.0,0.986,132,37433.1
18209,244.6,27.8,0.958,132,37434.0
18210,245.0,28.5,0.938,132,37435.1
18211,245.4,28.1,1.048,132,37436.4
18212,245.6,25.6,1.182,132,37438.0
18213,245.8,23.4,1.254,132,37439.4
18214,246.2,23.2,1.286,132,37440.4
18215,246.4,22.7,1.192,132,37441.0
18216,246.8,25.8,1.232,132,37442.6
18217,246.8,26.5,1.05,132,37443.3
18218,247.0,26.6,0.978,132,37444.3
18219,247.4,23.1,0.99,132,37445.4
18220,247.8,22.8,1.198,132,37447.0
18221,248.2,22.9,1.1,133,37448.1
18222,248.4,23.3,1.186,133,37449.2
18223,248.6,21.2,1.127,133,37449.9
18224,248.8,20.4,1.26,133,37451.7
18225,249.2,17.5,1.223,133,37453.1
18226,249.4,17.5,1.3,134,37454.6
18227,249.6,19.1,1.318,134,37455.8
18228,249.8,23.1,1.363,134,37456.7
18229,250.0,22.5,1.222,135,37457.8
18230,250.2,21.7,1.277,135,37459.5
18231,250.6,23.2,1.152,135,37460.4
18232,250.8,23.9,0.916,135,37460.4
18233,250.8,24.3,0.727,135,37460.4
18234,251.0,27.0,0.659,134,37461.1
18235,251.4,27.9,0.752,134,37463.3
18236,251.6,31.9,0.76,134,37464.2
18237,251.8,32.9,0.916,133,37464.9
18238,252.0,30.1,1.096,133,37465.9
18239,252.2,28.2,1.102,132,37466.6
18240,252.6,27.5,0.766,132,37467.1
18241,252.8,27.6,0.736,132,37467.9
18242,253.0,30.4,0.7,132,37468.4
18243,253.2,34.6,0.614,133,37468.9
18244,253.6,34.2,0.65,133,37469.9
18245,253.8,34.4,0.784,134,37471.0
18246,254.0,36.9,0.832,134,37472.0
18247,254.2,34.8,0.99,134,37473.4
18248,254.6,33.6,1.009,134,37474.0
18249,254.8,29.8,0.968,134,37474.7
18250,255.2,28.6,0.75,134,37474.8
18251,255.4,27.8,0.695,133,37475.5
18252,255.6,28.4,0.586,133,37476.3
18253,256.0,25.8,0.513,133,37476.5
18254,256.2,25.7,0.552,133,37477.5
18255,256.4,20.0,0.756,133,37478.6
18256,256.6,19.7,0.97,132,37480.3
18257,257.0,17.1,1.242,132,37482.5
18258,257.2,17.6,1.484,132,37483.9
18259,257.4,19.8,1.468,132,37484.8
18260,257.6,17.8,1.586,133,37486.5
18261,258.0,16.1,1.582,133,37488.3
18262,258.2,16.0,1.25,133,37488.8
18263,258.4,15.4,1.096,133,37489.4
18264,258.4,15.4,1.128,134,37490.4
18265,258.8,13.7,1.13,134,37492.1
18266,258.8,15.4,1.094,134,37493.7
18267,259.0,14.1,1.282,134,37495.2
18268,259.2,14.4,1.484,135,37496.9
18269,259.4,14.7,1.605,136,37498.5
18270,259.8,19.8,1.409,137,37499.2
18271,260.0,21.8,1.414,137,37500.8
18272,260.2,23.2,1.326,137,37501.8
18273,260.4,22.5,1.232,137,37503.0
18274,260.6,22.0,1.042,137,37503.7
18275,260.8,17.6,0.931,137,37503.8
18276,261.2,17.1,0.904,137,37505.3
18277,261.4,16.5,0.898,138,37506.3
18278,261.6,13.8,0.9,138,37507.5
18279,261.6,11.2,0.962,139,37508.5
18280,261.8,9.3,1.337,139,37510.5
18281,261.8,8.7,1.196,139,37511.3
18282,262.0,9.3,1.28,139,37512.7
18283,262.0,7.7,1.416,139,37514.6
18284,262.2,8.4,1.523,139,37516.1
18285,262.4,7.7,1.45,139,37517.8
18286,262.6,7.6,1.586,139,37519.2
18287,262.6,7.4,1.642,139,37520.9
18288,262.8,5.9,1.708,139,37523.1
18289,262.8,5.7,1.795,139,37525.1
18290,263.0,5.5,1.827,139,37526.9
18291,263.0,3.1,1.742,139,37527.9
18292,263.2,3.7,1.41,139,37528.0
18293,263.2,1.8,1.34,138,37529.8
18294,263.2,0.0,1.346,138,37531.8
18295,263.2,1.9,1.813,137,37536.0
18296,263.2,1.9,2.068,137,37538.3
18297,263.4,1.9,2.52,137,37540.6
18298,263.4,3.8,2.51,136,37542.4
18299,263.4,1.8,2.554,136,37544.6
18300,263.4,1.8,2.092,135,37546.4
18301,263.6,1.8,2.108,134,37548.8
18302,263.6,5.3,2.178,134,37551.5
18303,263.6,5.3,2.248,133,37553.6
18304,263.6,7.6,2.188,133,37555.5
18305,264.0,7.5,2.252,132,37557.7
18306,264.2,9.6,2.273,132,37560.2
18307,264.4,7.8,2.096,131,37561.9
18308,264.4,12.0,2.14,131,37564.3
18309,264.6,14.5,2.092,130,37566.0
18310,264.8,15.3,2.042,130,37567.9
18311,265.2,19.8,1.668,130,37568.5
18312,265.4,19.5,1.6,129,37569.9
18313,265.8,19.5,1.38,129,37571.2
18314,266.0,21.0,1.282,129,37572.4
18315,266.2,19.5,1.104,129,37573.4
18316,266.4,20.3,1.213,129,37574.6
18317,266.6,18.5,1.174,129,37575.8
18318,266.8,17.5,1.21,129,37577.3
18319,267.0,17.3,1.2,129,37578.4
18320,267.4,16.7,1.278,129,37579.8
18321,267.6,17.2,1.242,129,37580.8
18322,267.8,17.4,1.244,129,37582.0
18323,268.0,17.6,1.308,129,37583.8
18324,268.2,18.0,1.392,130,37585.4
18325,268.4,17.8,1.302,130,37586.3
18326,268.6,17.2,1.363,130,37587.6
18327,268.8,17.9,1.314,130,37588.6
18328,269.0,19.8,1.124,131,37589.4
18329,269.4,19.7,1.114,131,37590.9
18330,269.6,21.3,1.242,131,37592.5
18331,269.8,21.4,1.227,131,37593.7
18332,270.0,23.3,1.28,131,37595.0
18333,270.4,21.0,1.408,131,37596.5
18334,270.8,22.0,1.286,132,37597.4
18335,271.0,23.7,1.272,132,37598.9
18336,271.4,24.6,1.196,132,37599.7
18337,271.6,24.2,1.277,132,37601.4
18338,271.8,20.9,1.214,132,37602.5
18339,272.2,18.7,1.166,133,37603.2
18340,272.4,17.8,1.164,133,37604.7
18341,272.6,18.6,1.177,133,37605.6
18342,272.8,15.8,1.0,133,37606.4
18343,272.8,13.0,1.08,133,37607.9
18344,273.0,16.1,1.274,133,37609.6
18345,273.4,15.6,1.25,134,37610.9
18346,273.6,14.5,1.305,134,37612.1
18347,273.6,17.0,1.505,134,37613.9
18348,274.0,16.8,1.344,134,37614.7
18349,274.2,13.6,1.268,134,37615.9
18350,274.4,13.2,1.292,134,37617.4
18351,274.6,14.8,1.278,134,37618.5
18352,274.8,12.0,1.272,134,37620.3
18353,274.8,11.7,1.312,135,37621.2
18354,275.0,12.4,1.37,135,37622.7
18355,275.0,11.8,1.282,135,37623.8
18356,275.2,15.8,1.236,135,37624.7
18357,275.4,17.3,1.176,135,37626.2
18358,275.6,18.0,1.224,135,37627.3
18359,275.8,22.1,1.198,135,37628.7
18360,276.2,23.0,1.226,135,37629.9
18361,276.6,24.1,1.388,134,37631.6
18362,277.0,24.6,1.532,134,37633.8
18363,277.4,21.6,1.466,134,37634.7
18364,277.8,21.2,1.452,134,37636.0
18365,278.2,20.2,1.57,134,37637.8
18366,278.4,17.9,1.532,134,37639.3
18367,278.8,17.8,1.638,134,37642.0
18368,279.0,16.6,1.79,134,37643.6
18369,279.2,18.2,1.745,133,37644.7
18370,279.8,17.6,1.88,133,37647.2
18371,280.0,17.2,1.874,134,37648.7
18372,280.4,17.7,1.659,134,37650.3
18373,280.6,14.8,1.728,134,37652.3
18374,280.8,14.1,1.88,135,37654.1
18375,281.4,15.7,1.986,135,37657.1
18376,281.6,16.0,2.144,136,37659.4
18377,281.8,17.3,1.991,137,37660.3
18378,282.2,16.8,1.909,137,37661.8
18379,282.4,17.9,1.886,138,37663.5
18380,282.8,17.5,1.713,138,37665.7
18381,283.2,17.3,1.688,139,37667.8
18382,283.4,18.4,1.802,139,37669.3
18383,283.6,17.2,1.752,140,37670.6
18384,284.0,15.7,1.738,140,37672.2
18385,284.2,16.0,1.559,140,37673.5
18386,284.6,15.9,1.532,140,37675.5
18387,284.8,14.7,1.608,141,37677.3
18388,285.0,15.4,1.746,141,37679.3
18389,285.2,14.9,1.686,142,37680.7
18390,285.6,14.6,1.93,142,37683.1
18391,286.0,11.1,1.937,142,37685.2
18392,286.2,7.1,1.784,142,37686.2
18393,286.4,5.1,1.79,142,37688.3
18394,286.4,3.7,2.25,143,37691.9
18395,286.4,1.7,2.242,143,37694.4
18396,286.6,1.7,2.376,143,37697.1
18397,286.6,1.8,2.71,143,37699.8
18398,286.6,0.0,2.66,143,37701.6
18399,286.6,2.4,2.31,143,37703.5
18400,286.6,1.8,2.18,143,37705.3
18401,286.6,1.6,2.01,143,37707.1
18402,286.8,1.9,1.655,144,37708.1
18403,286.8,1.9,1.584,144,37709.5
18404,286.8,3.5,1.512,144,37711.0
18405,286.8,1.7,1.726,144,37713.9
18406,286.8,2.0,1.768,144,37715.9
18407,287.0,1.8,2.073,144,37718.4
18408,287.0,1.7,2.334,143,37721.1
18409,287.0,0.0,2.766,143,37724.9
18410,287.0,0.0,2.814,143,37727.9
18411,287.0,1.8,2.855,143,37730.2
18412,287.0,2.0,2.805,143,37732.4
18413,287.2,4.2,2.576,142,37734.0
18414,287.2,3.4,2.245,142,37736.1
18415,287.2,3.3,2.045,142,37738.2
18416,287.4,1.9,1.927,141,37739.9
18417,287.4,4.0,1.913,141,37742.0
18418,287.4,2.0,2.11,141,37744.6
18419,287.4,1.6,2.109,141,37746.6
18420,287.6,4.1,2.009,141,37748.2
18421,287.6,3.2,1.988,141,37749.8
18422,287.6,1.8,2.009,140,37752.1
18423,287.8,1.6,1.932,140,37754.2
18424,287.8,2.0,2.06,140,37756.9
18425,287.8,2.0,2.263,140,37759.5
18426,287.8,3.7,2.47,140,37762.1
18427,288.0,3.6,2.47,139,37764.4
18428,288.2,3.6,2.724,139,37767.9
18429,288.2,1.7,2.741,139,37770.6
18430,288.2,1.7,2.764,139,37773.4
18431,288.2,1.6,2.878,139,37776.5
18432,288.4,1.6,3.056,138,37779.7
18433,288.4,1.5,2.984,138,37782.8
18434,288.4,0.0,3.082,137,37786.0
18435,288.4,1.6,3.22,137,37789.4
18436,288.4,1.9,3.104,137,37792.1
18437,288.6,9.3,3.096,136,37795.2
18438,288.6,13.3,2.764,136,37796.6
18439,289.2,11.9,2.327,136,37797.7
18440,289.4,13.3,2.152,135,37800.2
18441,289.8,7.0,2.11,135,37802.6
18442,289.8,9.5,2.012,135,37805.2
18443,290.0,8.2,2.106,135,37807.1
18444,290.0,7.9,2.29,135,37809.1
18445,290.4,9.4,2.114,135,37810.8
18446,290.6,8.9,1.95,134,37812.4
18447,290.8,4.8,2.01,134,37815.3
18448,291.0,3.6,2.128,134,37817.8
18449,291.0,3.7,2.24,135,37820.3
18450,291.0,1.8,2.514,135,37823.4
18451,291.2,1.8,2.754,136,37826.1
18452,291.2,1.9,2.7,136,37828.8
18453,291.2,-1.8,2.794,136,37831.7
18454,291.2,-3.6,2.73,136,37834.0
18455,291.0,-3.7,2.723,136,37837.0
18456,290.8,-5.4,2.746,136,37839.9
18457,290.8,-5.7,2.748,136,37842.5
18458,290.6,-5.7,2.666,136,37845.1
18459,290.4,-5.4,2.722,136,37847.6
18460,290.2,-5.3,2.692,136,37850.4
18461,290.2,-5.4,2.764,136,37853.7
18462,290.0,-5.6,2.774,136,37856.4
18463,289.8,-7.4,2.738,136,37858.8
18464,289.6,-5.6,2.719,136,37861.2
18465,289.4,-5.1,2.798,136,37864.4
18466,289.4,-3.2,2.686,136,37867.1
18467,289.2,-3.3,2.812,136,37870.4
18468,289.2,-3.2,2.98,135,37873.6
18469,289.0,-1.6,3.102,135,37876.7
18470,289.0,-3.5,3.031,135,37879.6
18471,289.0,-1.8,3.1,134,37882.6
18472,288.8,-3.9,2.945,134,37885.2
18473,288.8,-5.0,2.798,134,37887.6
18474,288.6,-6.3,2.648,134,37889.9
18475,288.6,-7.8,2.524,134,37892.2
18476,288.4,-7.1,2.414,133,37894.7
18477,288.0,-9.6,2.55,133,37897.9
18478,287.8,-9.6,2.698,133,37901.1
18479,287.4,-6.5,2.958,133,37904.7
18480,287.2,-6.7,3.002,133,37907.2
18481,287.2,-3.6,3.108,133,37910.2
18482,287.0,-1.8,3.045,133,37913.1
18483,287.0,-1.9,2.948,133,37915.9
18484,287.0,1.8,2.738,133,37918.4
18485,287.0,1.8,2.752,132,37921.0
18486,287.2,3.6,2.773,132,37924.1
18487,287.2,5.5,2.748,132,37926.9
18488,287.4,6.0,2.748,132,37929.6
18489,287.6,11.9,2.714,132,37932.0
18490,287.8,10.8,2.624,131,37934.1
18491,288.4,11.2,2.455,131,37936.4
18492,288.6,10.7,2.35,131,37938.6
18493,288.6,5.3,2.228,131,37940.8
18494,288.8,5.5,2.15,131,37942.7
18495,289.0,8.9,2.248,131,37945.3
18496,289.0,6.6,2.254,131,37947.6
18497,289.2,7.0,2.17,131,37949.5
18498,289.6,8.7,2.248,131,37952.0
18499,289.6,6.6,2.406,131,37954.8
18500,289.8,3.3,2.282,131,37956.7
18501,290.0,5.1,2.29,131,37959.1
18502,290.0,3.1,2.41,131,37961.5
18503,290.0,1.9,2.406,131,37964.0
18504,290.2,1.8,2.346,132,37966.5
18505,290.2,1.7,2.582,132,37969.6
18506,290.2,0.0,2.744,132,37972.8
18507,290.2,0.0,2.828,132,37975.7
18508,290.2,0.0,2.93,132,37978.7
18509,290.2,-1.6,3.1,133,37982.0
18510,290.2,-1.7,3.055,133,37984.9
18511,290.0,-3.5,3.032,133,37987.9
18512,290.0,-3.8,2.978,133,37990.6
18513,289.8,-3.9,2.927,133,37993.3
18514,289.8,-3.9,2.7,133,37995.5
18515,289.6,-1.6,2.634,133,37998.1
18516,289.6,-1.9,2.552,133,38000.7
18517,289.6,1.6,2.54,133,38003.3
18518,289.6,3.3,2.528,133,38005.9
18519,289.6,3.6,2.502,133,38008.0
18520,289.8,3.6,2.474,134,38010.5
18521,290.0,3.5,2.4,134,38012.7
18522,290.0,1.8,2.218,134,38014.4
18523,290.0,0.0,2.202,134,38017.0
18524,290.0,1.6,2.263,134,38019.3
18525,290.0,1.7,2.284,134,38021.9
18526,290.0,1.7,2.328,134,38024.4
18527,290.2,1.8,2.482,134,38026.8
18528,290.2,1.8,2.346,134,38028.7
18529,290.2,0.0,2.292,134,38030.8
18530,290.2,0.0,2.266,134,38033.2
18531,290.2,1.7,2.236,134,38035.5
18532,290.2,1.7,2.136,134,38037.4
18533,290.2,1.7,2.259,133,38040.0
18534,290.4,2.0,2.291,133,38042.2
